Date,Department,Month,Total_Hospital_Beds,Beds_Occupied,Daily_Admissions,Daily_Discharges,Emergency_Admissions,ICU_Admissions,Staff_Availability,Avg_Length_of_Stay,Occupancy_Rate,Day_of_Week,Season,Public_Holiday,Special_Event,Over_Capacity
2024-06-03,Orthopedics,6.0,364.0,387.0,38.0,62.0,11.0,2.0,73.0,4.0,106.32,Monday,Monsoon,False,False,1
2024-06-04,Orthopedics,6.0,347.0,373.0,53.0,38.0,16.0,12.0,83.0,8.0,107.49,Tuesday,Monsoon,True,False,1
2024-06-05,Orthopedics,6.0,337.0,200.0,31.0,43.0,9.0,10.0,92.0,8.0,59.35,Wednesday,Monsoon,False,False,0
2024-06-06,Orthopedics,6.0,341.6666666666667,312.6666666666667,58.666666666666664,47.0,17.333333333333332,8.666666666666666,86.66666666666667,4.666666666666667,92.38,Thursday,Monsoon,False,False,0
2024-06-14,Orthopedics,6.0,357.3333333333333,311.3333333333333,44.666666666666664,33.333333333333336,15.0,9.0,76.0,3.6666666666666665,88.34666666666668,Friday,Monsoon,True,False,0
2024-06-15,Orthopedics,6.0,335.0,272.0,68.0,55.0,6.0,4.0,75.0,9.0,81.19,Saturday,Monsoon,False,False,0
2024-06-17,Orthopedics,6.0,389.0,356.0,60.0,41.0,19.0,7.0,75.0,1.0,91.52,Monday,Monsoon,False,False,0
2024-06-18,Orthopedics,6.0,341.0,359.0,39.0,35.0,8.0,7.0,85.0,4.0,105.28,Tuesday,Monsoon,False,False,1
2024-06-24,Orthopedics,6.0,319.0,241.0,44.0,32.0,21.0,8.0,77.0,4.0,75.55,Monday,Monsoon,False,False,0
2024-06-27,Orthopedics,6.0,385.5,308.5,38.0,26.0,13.5,4.0,94.0,8.0,80.03,Thursday,Monsoon,False,False,0
2024-06-28,Orthopedics,6.0,327.0,205.0,76.0,25.0,19.0,9.0,72.0,8.0,62.69,Friday,Monsoon,False,False,0
2024-06-29,Orthopedics,6.0,380.0,371.0,60.0,15.0,8.0,6.0,92.0,10.0,97.63,Saturday,Monsoon,True,False,0
2024-07-04,Orthopedics,7.0,357.0,349.0,46.0,29.0,15.0,4.0,75.0,1.0,97.76,Thursday,Monsoon,False,False,0
2024-07-08,Orthopedics,7.0,337.5,267.5,36.0,42.0,15.5,1.5,78.5,5.0,80.505,Monday,Monsoon,False,False,0
2024-07-09,Orthopedics,7.0,356.0,231.0,67.0,43.0,6.0,6.0,80.0,9.0,64.89,Tuesday,Monsoon,False,False,0
2024-07-12,Orthopedics,7.0,323.3333333333333,252.33333333333334,29.0,37.333333333333336,19.0,4.666666666666667,87.66666666666667,5.0,77.48,Friday,Monsoon,True,False,0
2024-07-13,Orthopedics,7.0,321.0,350.0,76.0,16.0,17.0,12.0,96.0,7.0,109.03,Saturday,Monsoon,False,False,1
2024-07-14,Orthopedics,7.0,336.0,309.0,25.0,17.0,8.0,7.0,87.0,10.0,91.96,Sunday,Monsoon,False,True,0
2024-07-15,Orthopedics,7.0,394.0,385.0,24.0,64.0,19.0,11.0,93.0,8.0,97.72,Monday,Monsoon,False,False,0
2024-07-16,Orthopedics,7.0,369.0,372.0,39.0,27.0,11.0,7.0,71.0,6.0,100.81,Tuesday,Monsoon,False,False,1
2024-07-17,Orthopedics,7.0,304.0,238.0,58.0,31.0,12.0,4.0,83.0,10.0,78.29,Wednesday,Monsoon,False,False,0
2024-07-18,Orthopedics,7.0,376.3333333333333,241.0,65.66666666666667,49.0,19.333333333333332,6.0,90.33333333333333,4.333333333333333,63.656666666666666,Thursday,Monsoon,False,False,0
2024-07-23,Orthopedics,7.0,379.0,339.0,43.0,47.0,13.0,10.0,79.0,9.0,89.45,Tuesday,Monsoon,False,True,0
2024-07-24,Orthopedics,7.0,336.0,310.0,42.0,60.0,14.0,9.0,73.0,2.0,92.26,Wednesday,Monsoon,False,True,0
2024-07-25,Orthopedics,7.0,386.0,317.0,63.0,62.0,11.0,10.0,99.0,8.0,82.12,Thursday,Monsoon,False,False,0
2024-07-26,Orthopedics,7.0,318.0,258.0,29.0,27.0,25.0,8.0,76.0,6.0,81.13,Friday,Monsoon,False,False,0
2024-07-27,Orthopedics,7.0,356.0,253.0,58.0,44.5,12.0,6.5,86.5,2.5,71.38,Saturday,Monsoon,False,False,0
2024-07-28,Orthopedics,7.0,309.0,359.0,27.0,66.0,22.0,9.0,74.0,2.0,116.18,Sunday,Monsoon,False,False,1
2024-07-30,Orthopedics,7.0,307.0,294.0,26.0,49.0,7.0,12.0,82.0,4.0,95.77,Tuesday,Monsoon,False,False,0
2024-07-31,Orthopedics,7.0,354.0,309.0,32.0,52.0,9.0,6.0,74.0,8.0,87.29,Wednesday,Monsoon,False,False,0
2024-08-02,Orthopedics,8.0,382.0,257.0,61.5,51.5,12.5,6.0,97.0,2.5,67.245,Friday,Monsoon,False,False,0
2024-08-03,Orthopedics,8.0,385.0,249.0,24.0,68.0,22.0,12.0,99.0,1.0,64.68,Saturday,Monsoon,True,False,0
2024-08-08,Orthopedics,8.0,333.0,270.6666666666667,50.333333333333336,23.333333333333332,13.333333333333334,4.666666666666667,95.0,8.333333333333334,80.89999999999999,Thursday,Monsoon,False,False,0
2024-08-09,Orthopedics,8.0,356.0,361.0,30.0,33.0,5.0,1.0,87.0,9.0,101.4,Friday,Monsoon,False,False,1
2024-08-10,Orthopedics,8.0,379.5,294.5,27.0,49.5,12.5,7.0,83.5,2.5,77.13499999999999,Saturday,Monsoon,False,False,0
2024-08-11,Orthopedics,8.0,386.0,373.0,56.0,32.0,17.0,9.0,72.0,1.0,96.63,Sunday,Monsoon,False,False,0
2024-08-12,Orthopedics,8.0,322.0,368.0,41.0,35.0,10.0,3.0,71.0,9.0,114.29,Monday,Monsoon,False,False,1
2024-08-13,Orthopedics,8.0,372.0,208.0,70.0,52.0,25.0,9.0,71.0,10.0,55.91,Tuesday,Monsoon,False,False,0
2024-08-16,Orthopedics,8.0,341.0,335.0,58.0,53.0,21.0,6.0,100.0,1.0,98.24,Friday,Monsoon,False,False,0
2024-08-17,Orthopedics,8.0,373.0,259.0,47.333333333333336,35.333333333333336,13.0,3.0,87.66666666666667,8.333333333333334,68.97333333333333,Saturday,Monsoon,False,False,0
2024-08-18,Orthopedics,8.0,367.0,328.0,24.0,26.0,23.0,1.0,89.0,7.0,89.37,Sunday,Monsoon,False,False,0
2024-08-20,Orthopedics,8.0,318.5,266.0,42.0,20.5,18.5,9.0,84.0,8.0,83.855,Tuesday,Monsoon,False,False,0
2024-08-22,Orthopedics,8.0,374.0,273.0,52.0,61.0,22.0,1.0,91.0,2.0,72.99,Thursday,Monsoon,False,False,0
2024-08-24,Orthopedics,8.0,356.0,382.0,34.0,20.0,5.0,5.0,80.0,2.0,107.3,Saturday,Monsoon,False,False,1
2024-08-25,Orthopedics,8.0,335.0,387.0,44.5,43.0,22.0,3.5,81.0,7.0,115.875,Sunday,Monsoon,False,False,1
2024-08-26,Orthopedics,8.0,362.0,230.0,68.0,29.0,19.0,5.0,99.0,5.0,63.54,Monday,Monsoon,True,False,0
2024-08-27,Orthopedics,8.0,362.0,260.0,63.5,42.5,17.0,8.5,88.5,9.5,71.75999999999999,Tuesday,Monsoon,False,False,0
2024-08-30,Orthopedics,8.0,346.0,216.5,52.5,58.0,19.0,5.0,86.0,3.5,63.0,Friday,Monsoon,False,False,0
2024-08-31,Orthopedics,8.0,314.0,369.0,75.0,65.0,11.0,3.0,87.0,10.0,117.52,Saturday,Monsoon,False,False,1
2024-09-01,Orthopedics,9.0,356.5,258.5,39.5,63.5,13.0,7.5,87.0,1.5,75.21000000000001,Sunday,Autumn,False,False,0
2024-09-02,Orthopedics,9.0,312.0,305.0,41.0,47.0,6.0,11.0,87.0,8.0,97.76,Monday,Autumn,False,False,0
2024-09-03,Orthopedics,9.0,370.0,203.0,64.0,54.0,10.0,10.0,95.0,2.0,54.86,Tuesday,Autumn,False,False,0
2024-09-04,Orthopedics,9.0,372.0,293.0,52.0,24.0,21.0,3.0,97.0,8.0,78.76,Wednesday,Autumn,False,False,0
2024-09-12,Orthopedics,9.0,334.8,253.6,48.4,38.4,14.6,5.6,75.0,6.0,76.53999999999999,Thursday,Autumn,False,False,0
2024-09-15,Orthopedics,9.0,396.0,312.0,47.0,46.0,12.0,3.0,76.0,3.0,78.79,Sunday,Autumn,False,False,0
2024-09-16,Orthopedics,9.0,352.5,203.0,45.0,47.5,22.5,8.5,95.5,7.0,58.769999999999996,Monday,Autumn,False,False,0
2024-09-17,Orthopedics,9.0,334.0,289.5,29.5,37.0,7.5,5.0,87.0,8.5,87.72,Tuesday,Autumn,False,False,0
2024-09-19,Orthopedics,9.0,382.0,314.0,69.0,30.0,9.0,5.0,99.0,5.0,82.2,Thursday,Autumn,False,False,0
2024-09-23,Orthopedics,9.0,319.0,340.0,79.0,45.0,18.0,4.0,72.0,3.0,106.58,Monday,Autumn,False,False,1
2024-09-25,Orthopedics,9.0,381.0,367.0,57.0,54.0,22.0,11.0,78.0,6.0,96.33,Wednesday,Autumn,False,False,0
2024-09-26,Orthopedics,9.0,363.0,242.0,51.0,68.0,21.0,8.0,93.0,4.0,66.67,Thursday,Autumn,False,False,0
2024-09-27,Orthopedics,9.0,330.0,284.0,37.0,24.0,21.0,3.0,71.0,3.0,86.06,Friday,Autumn,False,False,0
2024-09-28,Orthopedics,9.0,337.0,189.0,64.0,49.0,15.0,10.0,100.0,10.0,56.08,Saturday,Autumn,False,False,0
2024-09-29,Orthopedics,9.0,340.3333333333333,256.0,58.666666666666664,55.333333333333336,18.0,6.333333333333333,83.66666666666667,9.0,75.18666666666667,Sunday,Autumn,False,False,0
2024-10-04,Orthopedics,10.0,371.0,319.0,46.5,34.5,20.0,5.5,85.5,3.5,86.6,Friday,Autumn,False,False,0
2024-10-05,Orthopedics,10.0,334.5,224.5,36.5,61.0,19.0,3.5,84.0,5.5,67.81,Saturday,Autumn,False,False,0
2024-10-09,Orthopedics,10.0,351.0,318.0,50.0,32.0,22.0,4.0,73.0,4.0,90.6,Wednesday,Autumn,False,False,0
2024-10-10,Orthopedics,10.0,347.0,237.5,25.0,34.0,12.5,4.0,84.5,6.0,69.02,Thursday,Autumn,False,False,0
2024-10-12,Orthopedics,10.0,346.0,276.3333333333333,43.666666666666664,38.333333333333336,12.333333333333334,3.3333333333333335,81.66666666666667,5.0,80.85666666666667,Saturday,Autumn,True,False,0
2024-10-15,Orthopedics,10.0,371.0,340.0,68.0,46.0,12.0,12.0,81.0,6.0,91.64,Tuesday,Autumn,False,False,0
2024-10-19,Orthopedics,10.0,350.5,259.0,30.5,48.5,14.0,8.0,82.5,5.5,73.815,Saturday,Autumn,False,False,0
2024-10-20,Orthopedics,10.0,329.0,218.0,44.0,58.0,7.0,10.0,92.0,10.0,66.26,Sunday,Autumn,False,False,0
2024-10-22,Orthopedics,10.0,372.3333333333333,227.0,46.333333333333336,47.333333333333336,9.0,6.0,93.0,5.666666666666667,61.169999999999995,Tuesday,Autumn,False,True,0
2024-10-24,Orthopedics,10.0,398.0,221.0,20.0,48.0,15.0,7.0,92.0,1.0,55.53,Thursday,Autumn,False,False,0
2024-10-27,Orthopedics,10.0,354.0,231.0,40.0,32.0,19.0,2.0,73.0,4.0,65.25,Sunday,Autumn,False,False,0
2024-10-29,Orthopedics,10.0,308.0,207.5,74.5,39.5,18.5,7.0,86.0,3.5,67.52,Tuesday,Autumn,False,False,0
2024-10-31,Orthopedics,10.0,350.0,303.5,66.0,37.5,11.5,6.0,79.5,8.5,88.065,Thursday,Autumn,False,False,0
2024-11-01,Orthopedics,11.0,325.0,305.5,56.0,24.5,21.5,4.0,91.0,8.5,94.095,Friday,Autumn,True,False,0
2024-11-02,Orthopedics,11.0,358.0,287.0,61.0,32.0,20.0,10.0,98.0,10.0,80.17,Saturday,Autumn,False,False,0
2024-11-03,Orthopedics,11.0,388.0,325.0,34.0,49.0,17.0,7.0,70.0,2.0,83.76,Sunday,Autumn,False,False,0
2024-11-04,Orthopedics,11.0,385.5,260.0,41.5,33.5,21.0,6.5,97.5,7.0,68.155,Monday,Autumn,False,False,0
2024-11-10,Orthopedics,11.0,337.0,328.0,45.0,54.0,22.0,8.0,88.0,1.0,97.33,Sunday,Autumn,False,False,0
2024-11-11,Orthopedics,11.0,345.0,278.0,59.0,36.0,21.0,2.0,85.0,5.0,80.58,Monday,Autumn,False,False,0
2024-11-12,Orthopedics,11.0,329.5,293.5,60.5,53.0,9.5,7.0,79.5,3.5,89.275,Tuesday,Autumn,True,False,0
2024-11-14,Orthopedics,11.0,313.0,301.0,38.0,15.0,8.0,8.0,78.0,9.0,96.17,Thursday,Autumn,False,False,0
2024-11-16,Orthopedics,11.0,302.0,285.0,40.0,31.0,7.0,11.0,95.0,6.0,94.37,Saturday,Autumn,False,False,0
2024-11-21,Orthopedics,11.0,304.0,211.0,51.0,37.0,20.0,4.0,70.0,7.0,69.41,Thursday,Autumn,False,False,0
2024-11-24,Orthopedics,11.0,349.0,308.0,20.0,54.0,25.0,9.0,70.0,4.0,88.25,Sunday,Autumn,False,False,0
2024-11-25,Orthopedics,11.0,337.0,289.0,68.0,58.0,24.0,5.0,81.0,3.0,85.76,Monday,Autumn,False,False,0
2024-11-26,Orthopedics,11.0,302.0,361.0,36.0,60.0,18.0,8.0,76.0,4.0,119.54,Tuesday,Autumn,False,False,1
2024-11-30,Orthopedics,11.0,394.0,230.0,58.0,68.0,10.0,12.0,78.0,10.0,58.38,Saturday,Autumn,False,False,0
2024-12-01,Orthopedics,12.0,376.0,283.0,58.0,68.0,6.0,5.0,92.0,10.0,75.27,Sunday,Winter,False,True,0
2024-12-02,Orthopedics,12.0,347.0,291.0,31.0,49.0,21.0,6.0,80.0,9.0,83.86,Monday,Winter,False,False,0
2024-12-03,Orthopedics,12.0,367.0,252.0,74.0,54.0,7.0,1.0,87.0,6.0,68.66,Tuesday,Winter,False,False,0
2024-12-04,Orthopedics,12.0,317.0,267.0,37.0,70.0,14.0,2.0,77.0,3.0,84.23,Wednesday,Winter,False,False,0
2024-12-06,Orthopedics,12.0,339.0,290.3333333333333,67.33333333333333,50.333333333333336,12.333333333333334,8.333333333333334,84.0,7.0,85.10000000000001,Friday,Winter,False,False,0
2024-12-07,Orthopedics,12.0,325.0,370.0,28.0,51.0,12.0,10.0,97.0,1.0,113.85,Saturday,Winter,False,False,1
2024-12-09,Orthopedics,12.0,324.0,286.0,73.0,41.5,12.5,10.5,82.5,5.0,88.16,Monday,Winter,False,False,0
2024-12-10,Orthopedics,12.0,358.5,295.0,48.0,62.5,9.0,6.0,91.5,5.0,82.765,Tuesday,Winter,False,False,0
2024-12-11,Orthopedics,12.0,362.0,386.0,33.0,57.0,8.0,2.0,86.0,9.0,106.63,Wednesday,Winter,True,False,1
2024-12-12,Orthopedics,12.0,339.0,315.0,47.0,65.0,12.0,4.0,77.0,2.0,92.92,Thursday,Winter,False,False,0
2024-12-13,Orthopedics,12.0,388.0,308.0,46.0,35.0,25.0,6.0,84.0,9.0,79.38,Friday,Winter,False,False,0
2024-12-15,Orthopedics,12.0,377.0,254.0,71.0,20.0,8.0,1.0,94.0,3.0,67.37,Sunday,Winter,False,False,0
2024-12-16,Orthopedics,12.0,367.0,365.0,42.0,62.0,21.0,7.0,89.5,8.5,99.965,Monday,Winter,False,True,0
2024-12-18,Orthopedics,12.0,312.0,370.0,72.0,33.0,14.0,3.0,73.0,7.0,118.59,Wednesday,Winter,False,False,1
2024-12-20,Orthopedics,12.0,301.0,251.0,49.0,46.0,22.0,2.0,100.0,4.0,83.39,Friday,Winter,False,False,0
2024-12-21,Orthopedics,12.0,381.0,299.0,76.0,44.0,14.0,6.0,82.0,4.0,78.48,Saturday,Winter,False,False,0
2024-12-22,Orthopedics,12.0,349.0,204.0,47.0,20.0,10.0,5.0,75.0,9.0,58.45,Sunday,Winter,True,False,0
2024-12-23,Orthopedics,12.0,347.0,233.0,80.0,60.0,12.0,1.0,80.0,4.0,67.15,Monday,Winter,False,False,0
2024-12-24,Orthopedics,12.0,368.0,213.0,72.0,64.0,14.0,12.0,94.0,5.0,57.88,Tuesday,Winter,False,False,0
2024-12-25,Orthopedics,12.0,352.0,266.5,52.0,41.5,21.0,4.5,86.0,3.0,75.66499999999999,Wednesday,Winter,False,False,0
2024-12-28,Orthopedics,12.0,334.5,284.0,46.5,38.0,11.0,7.5,90.0,4.0,86.13,Saturday,Winter,False,False,0
2024-12-30,Orthopedics,12.0,326.0,220.0,39.0,55.0,23.0,8.0,87.0,3.0,67.48,Monday,Winter,False,False,0
2024-12-31,Orthopedics,12.0,325.0,254.0,44.5,52.5,11.5,9.5,89.5,5.5,78.045,Tuesday,Winter,False,False,0
2025-01-01,Orthopedics,1.0,336.0,330.0,69.0,43.0,13.0,3.0,74.0,10.0,98.21,Wednesday,Winter,False,False,0
2025-01-02,Orthopedics,1.0,386.0,240.0,71.0,34.0,24.0,6.0,73.0,9.0,62.18,Thursday,Winter,False,False,0
2025-01-05,Orthopedics,1.0,344.5,316.0,48.5,35.0,12.0,7.0,85.5,8.5,91.67,Sunday,Winter,False,False,0
2025-01-06,Orthopedics,1.0,330.0,339.0,37.0,45.0,10.0,6.0,79.0,6.0,102.73,Monday,Winter,False,False,1
2025-01-07,Orthopedics,1.0,400.0,309.0,68.0,16.0,20.0,10.0,82.0,8.0,77.25,Tuesday,Winter,False,True,0
2025-01-08,Orthopedics,1.0,300.0,280.0,75.0,37.0,21.0,3.0,87.0,9.0,93.33,Wednesday,Winter,False,False,0
2025-01-09,Orthopedics,1.0,317.0,222.0,56.0,61.0,13.0,9.0,95.0,8.0,70.03,Thursday,Winter,False,False,0
2025-01-10,Orthopedics,1.0,326.0,331.0,72.0,44.0,12.0,7.0,94.0,3.0,101.53,Friday,Winter,False,False,1
2025-01-14,Orthopedics,1.0,343.0,301.0,38.0,60.0,20.0,10.0,97.0,6.0,87.76,Tuesday,Winter,True,False,0
2025-01-15,Orthopedics,1.0,344.0,226.0,46.0,22.0,14.0,9.0,96.0,10.0,65.7,Wednesday,Winter,False,False,0
2025-01-22,Orthopedics,1.0,341.5,320.0,43.5,49.0,16.5,3.5,96.5,9.0,93.78999999999999,Wednesday,Winter,False,False,0
2025-01-23,Orthopedics,1.0,369.0,297.0,67.0,39.0,20.0,5.0,76.0,4.0,80.49,Thursday,Winter,False,False,0
2025-01-25,Orthopedics,1.0,315.0,304.0,79.0,58.0,13.0,4.0,93.0,10.0,96.51,Saturday,Winter,False,False,0
2025-01-29,Orthopedics,1.0,396.0,338.0,69.0,49.0,18.0,4.0,85.0,9.0,85.35,Wednesday,Winter,False,False,0
2025-01-30,Orthopedics,1.0,369.0,355.0,27.0,35.0,14.0,8.0,93.0,7.0,96.21,Thursday,Winter,False,True,0
2025-02-01,Orthopedics,2.0,332.0,309.0,70.5,46.0,11.0,8.5,81.5,5.5,93.52000000000001,Saturday,Winter,False,False,0
2025-02-04,Orthopedics,2.0,325.0,318.0,69.0,15.0,14.0,12.0,91.0,6.0,97.85,Tuesday,Winter,False,False,0
2025-02-05,Orthopedics,2.0,309.0,319.0,60.0,17.0,6.0,5.0,76.0,5.0,103.24,Wednesday,Winter,False,False,1
2025-02-06,Orthopedics,2.0,325.0,263.0,39.0,46.0,22.0,12.0,81.0,3.0,80.92,Thursday,Winter,False,False,0
2025-02-07,Orthopedics,2.0,381.0,370.0,56.0,59.0,20.0,11.0,90.0,5.0,97.11,Friday,Winter,False,False,0
2025-02-08,Orthopedics,2.0,382.0,207.0,34.0,62.0,25.0,5.0,95.0,3.0,54.19,Saturday,Winter,False,False,0
2025-02-12,Orthopedics,2.0,364.0,279.0,62.0,54.0,5.0,9.0,94.0,3.0,76.65,Wednesday,Winter,False,False,0
2025-02-13,Orthopedics,2.0,375.0,237.0,73.0,56.0,16.0,5.0,90.0,6.0,63.2,Thursday,Winter,False,False,0
2025-02-15,Orthopedics,2.0,364.0,204.0,20.0,60.0,19.0,9.0,99.0,8.0,56.04,Saturday,Winter,False,False,0
2025-02-16,Orthopedics,2.0,352.5,327.5,53.5,32.0,14.0,9.0,83.5,1.5,92.78,Sunday,Winter,False,False,0
2025-02-17,Orthopedics,2.0,300.0,366.0,48.0,27.0,20.0,1.0,92.0,3.0,122.0,Monday,Winter,False,False,1
2025-02-18,Orthopedics,2.0,390.0,352.0,78.0,35.0,11.0,8.0,94.0,1.0,90.26,Tuesday,Winter,False,False,0
2025-02-19,Orthopedics,2.0,374.0,299.5,40.0,51.5,9.5,6.5,83.0,5.5,80.595,Wednesday,Winter,True,False,0
2025-02-21,Orthopedics,2.0,324.0,265.0,39.0,63.0,17.0,4.0,88.0,2.0,81.79,Friday,Winter,False,False,0
2025-02-24,Orthopedics,2.0,356.6666666666667,315.6666666666667,49.666666666666664,56.666666666666664,11.0,5.666666666666667,90.0,7.666666666666667,89.58666666666666,Monday,Winter,False,False,0
2025-02-26,Orthopedics,2.0,350.0,320.0,56.0,34.0,21.0,11.0,100.0,4.0,91.43,Wednesday,Winter,False,False,0
2025-02-28,Orthopedics,2.0,351.0,324.0,68.0,67.0,11.0,9.0,98.0,8.0,92.31,Friday,Winter,False,True,0
2025-03-02,Orthopedics,3.0,312.5,246.5,49.0,38.0,21.5,6.0,71.5,3.5,78.87,Sunday,Spring,True,False,0
2025-03-03,Orthopedics,3.0,306.0,256.0,72.0,37.0,13.0,5.0,73.0,1.0,83.66,Monday,Spring,False,False,0
2025-03-04,Orthopedics,3.0,372.0,371.0,36.0,29.0,13.0,7.0,88.0,9.0,99.73,Tuesday,Spring,False,False,0
2025-03-05,Orthopedics,3.0,340.0,272.0,37.0,39.5,15.5,2.5,87.5,7.5,81.785,Wednesday,Spring,False,False,0
2025-03-07,Orthopedics,3.0,307.0,221.0,78.0,31.0,22.0,4.0,99.0,8.0,71.99,Friday,Spring,False,False,0
2025-03-08,Orthopedics,3.0,333.0,373.0,79.0,37.0,25.0,6.0,85.0,1.0,112.01,Saturday,Spring,False,False,1
2025-03-09,Orthopedics,3.0,312.0,246.0,73.0,58.0,17.0,3.0,79.0,10.0,78.85,Sunday,Spring,False,False,0
2025-03-10,Orthopedics,3.0,326.5,310.0,55.5,29.0,13.0,6.5,85.5,6.0,95.665,Monday,Spring,False,False,0
2025-03-14,Orthopedics,3.0,380.0,311.0,73.0,48.0,7.0,4.0,74.0,4.0,81.84,Friday,Spring,False,False,0
2025-03-21,Orthopedics,3.0,354.0,213.0,73.0,19.0,20.0,12.0,80.0,4.0,60.17,Friday,Spring,False,False,0
2025-03-22,Orthopedics,3.0,313.0,389.0,28.0,17.0,15.0,8.0,95.0,7.0,124.28,Saturday,Spring,True,False,1
2025-03-23,Orthopedics,3.0,364.5,315.5,52.5,48.5,9.5,10.0,90.0,8.5,86.54,Sunday,Spring,False,False,0
2025-03-24,Orthopedics,3.0,400.0,260.0,33.0,27.0,22.0,6.0,93.0,4.0,65.0,Monday,Spring,False,False,0
2025-03-28,Orthopedics,3.0,352.0,240.0,20.0,54.0,22.0,12.0,87.0,5.0,68.18,Friday,Spring,False,False,0
2025-04-01,Orthopedics,4.0,376.0,388.0,44.0,43.0,5.0,11.0,76.0,7.0,103.19,Tuesday,Spring,False,False,1
2025-04-02,Orthopedics,4.0,351.25,265.75,60.25,51.25,13.5,5.5,79.5,7.5,75.9725,Wednesday,Spring,False,False,0
2025-04-05,Orthopedics,4.0,320.0,258.0,34.0,16.0,11.0,11.0,93.0,6.0,80.62,Saturday,Spring,True,False,0
2025-04-06,Orthopedics,4.0,350.0,284.5,55.5,23.0,23.5,1.0,84.0,10.0,83.02499999999999,Sunday,Spring,False,False,0
2025-04-09,Orthopedics,4.0,320.0,317.0,42.0,18.0,7.0,2.0,86.0,6.0,99.06,Wednesday,Spring,False,False,0
2025-04-10,Orthopedics,4.0,306.0,184.0,22.0,44.0,7.0,5.0,71.0,4.0,60.13,Thursday,Spring,False,False,0
2025-04-11,Orthopedics,4.0,358.0,307.0,56.0,59.0,8.0,1.0,96.0,5.0,85.75,Friday,Spring,False,False,0
2025-04-17,Orthopedics,4.0,344.0,240.0,47.0,18.0,18.0,7.0,88.0,3.0,69.77,Thursday,Spring,False,False,0
2025-04-20,Orthopedics,4.0,365.0,280.5,57.5,29.5,21.5,5.5,89.0,6.5,78.51,Sunday,Spring,False,False,0
2025-04-21,Orthopedics,4.0,366.5,355.0,54.0,42.0,9.5,3.0,88.5,2.0,96.735,Monday,Spring,False,False,0
2025-04-22,Orthopedics,4.0,394.0,378.0,58.0,58.0,18.0,3.0,97.0,4.0,95.94,Tuesday,Spring,False,False,0
2025-04-23,Orthopedics,4.0,345.0,278.6666666666667,64.66666666666667,58.333333333333336,17.333333333333332,6.0,81.33333333333333,4.666666666666667,81.27999999999999,Wednesday,Spring,False,False,0
2025-04-24,Orthopedics,4.0,331.25,275.75,51.25,45.0,13.75,8.25,88.25,6.75,84.41499999999999,Thursday,Spring,True,False,0
2025-04-25,Orthopedics,4.0,395.0,191.0,72.0,35.0,22.0,7.0,79.0,9.0,48.35,Friday,Spring,False,False,0
2025-04-26,Orthopedics,4.0,368.0,209.0,41.0,46.0,14.0,1.0,75.0,5.0,56.79,Saturday,Spring,False,False,0
2025-04-27,Orthopedics,4.0,328.5,203.5,67.0,34.5,6.5,5.5,83.0,8.5,61.95,Sunday,Spring,False,False,0
2025-04-28,Orthopedics,4.0,378.0,260.0,46.0,17.0,6.0,11.0,76.0,10.0,68.78,Monday,Spring,False,False,0
2025-04-29,Orthopedics,4.0,364.0,182.0,56.0,34.0,12.0,8.0,70.0,7.0,50.0,Tuesday,Spring,False,False,0
2025-05-01,Orthopedics,5.0,321.0,249.0,48.0,58.0,14.5,3.5,84.0,6.5,78.905,Thursday,Summer,False,False,0
2025-05-02,Orthopedics,5.0,388.0,297.0,36.0,34.0,11.0,7.0,98.0,6.0,76.55,Friday,Summer,False,False,0
2025-05-05,Orthopedics,5.0,389.0,199.0,58.0,59.0,19.0,1.0,72.0,4.0,51.16,Monday,Summer,False,False,0
2025-05-06,Orthopedics,5.0,354.0,220.33333333333334,56.0,24.333333333333332,15.666666666666666,8.0,88.66666666666667,7.333333333333333,62.276666666666664,Tuesday,Summer,True,False,0
2025-05-09,Orthopedics,5.0,340.0,263.0,41.0,55.0,14.0,3.0,86.0,1.0,77.35,Friday,Summer,False,False,0
2025-05-10,Orthopedics,5.0,343.5,190.5,59.0,43.5,17.0,4.5,79.0,5.0,55.459999999999994,Saturday,Summer,False,False,0
2025-05-11,Orthopedics,5.0,385.0,297.0,47.0,28.0,23.0,7.0,98.0,2.0,77.14,Sunday,Summer,False,False,0
2025-05-12,Orthopedics,5.0,333.0,300.0,78.0,32.0,19.0,10.0,78.0,4.0,90.09,Monday,Summer,False,False,0
2025-05-16,Orthopedics,5.0,380.0,336.0,21.0,41.0,19.0,11.0,84.0,4.0,88.42,Friday,Summer,False,False,0
2025-05-18,Orthopedics,5.0,338.0,282.5,34.0,53.5,9.5,8.5,76.5,6.0,86.71,Sunday,Summer,False,False,0
2025-05-19,Orthopedics,5.0,355.0,181.0,76.0,43.0,6.0,12.0,89.0,9.0,50.99,Monday,Summer,False,False,0
2025-05-20,Orthopedics,5.0,325.0,210.0,78.0,38.0,9.0,4.0,99.0,2.0,64.62,Tuesday,Summer,False,False,0
2025-05-21,Orthopedics,5.0,340.0,325.0,23.0,45.0,11.0,7.0,86.0,1.0,95.59,Wednesday,Summer,False,False,0
2025-05-22,Orthopedics,5.0,376.0,282.0,25.0,23.0,11.0,4.0,75.0,9.0,75.0,Thursday,Summer,False,False,0
2025-05-23,Orthopedics,5.0,349.5,320.0,45.0,45.0,12.5,10.0,82.5,6.0,91.60499999999999,Friday,Summer,False,False,0
