Date,Day_of_Week,Month,Season,Total_Hospital_Beds,Beds_Occupied,Daily_Admissions,Daily_Discharges,Emergency_Admissions,ICU_Admissions,Department,Public_Holiday,Special_Event,Staff_Availability,Avg_Length_of_Stay,Occupancy_Rate
2025-08-09,Saturday,8,Monsoon,367,347,68,50,21,4,Orthopedics,False,False,98,6,94.55
2022-09-15,Thursday,9,Autumn,370,379,24,23,21,2,Pediatrics,False,False,71,8,102.43
2025-11-29,Saturday,11,Autumn,308,388,63,37,23,3,Orthopedics,False,False,85,5,125.97
2025-06-17,Tuesday,6,Monsoon,315,337,66,21,13,4,General Medicine,False,False,97,8,106.98
2022-06-09,Thursday,6,Monsoon,304,260,47,45,10,11,General Medicine,False,False,86,6,85.53
2023-02-11,Saturday,2,Winter,397,372,25,35,23,1,ICU,False,False,95,7,93.7
2023-07-27,Thursday,7,Monsoon,322,237,32,15,12,7,Orthopedics,False,False,80,9,73.6
2025-07-03,Thursday,7,Monsoon,342,227,62,60,10,12,Neurology,False,False,92,7,66.37
2024-09-15,Sunday,9,Autumn,388,228,49,16,21,5,Neurology,False,False,99,2,58.76
2024-04-27,Saturday,4,Spring,356,268,45,54,10,12,General Medicine,False,False,89,8,75.28
2024-01-24,Wednesday,1,Winter,350,309,36,25,17,11,ICU,False,False,97,1,88.29
2022-09-09,Friday,9,Autumn,312,193,28,51,25,9,Cardiology,False,False,100,1,61.86
2023-10-29,Sunday,10,Autumn,323,282,76,32,6,6,Pediatrics,False,False,71,10,87.31
2021-03-08,Monday,3,Spring,310,300,35,58,16,8,Neurology,False,True,89,6,96.77
2025-02-28,Friday,2,Winter,351,324,68,67,11,9,Orthopedics,False,True,98,8,92.31
2021-07-10,Saturday,7,Monsoon,316,302,71,38,10,6,General Medicine,False,False,79,10,95.57
2024-10-21,Monday,10,Autumn,336,338,75,66,21,7,ICU,False,False,87,1,100.6
2023-02-07,Tuesday,2,Winter,312,317,37,33,12,6,Orthopedics,True,False,99,1,101.6
2022-06-05,Sunday,6,Monsoon,361,249,32,19,10,6,ICU,False,False,96,5,68.98
2023-09-17,Sunday,9,Autumn,390,282,48,43,23,2,Cardiology,False,False,100,3,72.31
2024-02-15,Thursday,2,Winter,383,281,62,53,25,5,Neurology,False,False,73,10,73.37
2021-09-24,Friday,9,Autumn,396,344,64,16,13,6,ICU,False,False,96,10,86.87
2025-06-23,Monday,6,Monsoon,395,243,43,31,24,10,Pediatrics,False,False,97,1,61.52
2022-04-30,Saturday,4,Spring,307,337,77,59,20,5,Pediatrics,False,False,87,2,109.77
2025-03-13,Thursday,3,Spring,355,341,64,25,22,4,ICU,False,False,100,4,96.06
2024-08-14,Wednesday,8,Monsoon,392,197,63,51,23,12,Cardiology,False,False,81,8,50.26
2024-04-02,Tuesday,4,Spring,382,242,65,27,11,6,Emergency,False,False,100,6,63.35
2022-01-11,Tuesday,1,Winter,369,228,32,43,12,6,Pediatrics,False,False,76,4,61.79
2022-10-15,Saturday,10,Autumn,343,235,44,69,25,8,Orthopedics,False,False,88,7,68.51
2024-07-15,Monday,7,Monsoon,359,270,60,46,23,8,Cardiology,False,False,76,9,75.21
2022-07-03,Sunday,7,Monsoon,340,237,65,59,5,10,Pediatrics,False,False,71,6,69.71
2024-01-03,Wednesday,1,Winter,320,334,20,54,17,1,Neurology,False,False,83,1,104.38
2025-03-12,Wednesday,3,Spring,385,234,28,57,5,2,Cardiology,False,False,73,8,60.78
2021-03-14,Sunday,3,Spring,341,264,23,22,15,11,Neurology,False,False,80,3,77.42
2021-11-04,Thursday,11,Autumn,373,198,47,24,6,1,Orthopedics,False,False,92,5,53.08
2021-07-18,Sunday,7,Monsoon,373,330,31,39,25,10,Neurology,False,False,83,2,88.47
2024-02-28,Wednesday,2,Winter,328,282,43,25,7,7,ICU,False,False,97,1,85.98
2025-11-17,Monday,11,Autumn,379,291,80,42,17,8,General Medicine,False,False,75,7,76.78
2022-07-26,Tuesday,7,Monsoon,364,287,65,47,11,3,Orthopedics,False,False,72,3,78.85
2023-03-02,Thursday,3,Spring,316,226,28,53,6,3,Cardiology,True,False,98,4,71.52
2025-06-27,Friday,6,Monsoon,329,386,54,40,6,7,ICU,False,False,93,2,117.33
2025-02-19,Wednesday,2,Winter,325,286,57,22,7,8,Neurology,False,False,96,4,88.0
2024-03-20,Wednesday,3,Spring,352,373,54,52,17,6,Emergency,False,False,94,9,105.97
2025-08-20,Wednesday,8,Monsoon,318,358,52,40,16,8,ICU,True,False,100,9,112.58
2024-05-14,Tuesday,5,Summer,352,263,77,46,5,2,General Medicine,False,False,85,1,74.72
2021-06-28,Monday,6,Monsoon,384,335,73,60,22,7,ICU,False,False,89,7,87.24
2021-07-16,Friday,7,Monsoon,316,307,72,42,9,12,Pediatrics,False,False,85,3,97.15
2023-01-05,Thursday,1,Winter,345,364,54,66,23,5,General Medicine,False,False,94,5,105.51
2021-03-30,Tuesday,3,Spring,384,237,65,21,14,6,Emergency,False,False,98,5,61.72
2023-03-10,Friday,3,Spring,352,322,39,49,10,7,Emergency,False,False,72,4,91.48
2024-12-28,Saturday,12,Winter,363,323,21,16,22,9,ICU,False,False,85,1,88.98
2023-02-27,Monday,2,Winter,344,276,63,36,19,7,Orthopedics,False,False,99,9,80.23
2023-01-18,Wednesday,1,Winter,348,226,45,64,18,12,Orthopedics,True,False,87,5,64.94
2024-04-21,Sunday,4,Spring,318,370,61,36,20,11,Orthopedics,False,False,77,2,116.35
2021-07-28,Wednesday,7,Monsoon,370,319,32,17,8,1,Neurology,False,True,79,2,86.22
2022-05-08,Sunday,5,Summer,380,282,49,60,23,5,Neurology,True,True,91,4,74.21
2024-02-28,Wednesday,2,Winter,364,350,71,64,25,11,Emergency,False,False,93,2,96.15
2022-10-27,Thursday,10,Autumn,336,263,51,59,12,11,Pediatrics,False,False,72,5,78.27
2023-11-03,Friday,11,Autumn,369,336,55,22,5,11,General Medicine,False,True,98,2,91.06
2025-07-16,Wednesday,7,Monsoon,325,228,38,18,24,4,Neurology,False,False,83,4,70.15
2023-05-21,Sunday,5,Summer,301,310,41,29,17,8,Neurology,False,False,84,4,102.99
2023-01-02,Monday,1,Winter,358,291,20,58,13,7,Cardiology,False,False,93,3,81.28
2024-02-04,Sunday,2,Winter,395,376,76,60,5,4,ICU,False,False,96,10,95.19
2024-10-30,Wednesday,10,Autumn,304,239,30,66,19,11,Neurology,True,False,99,7,78.62
2025-05-25,Sunday,5,Summer,336,245,45,53,19,3,Neurology,False,False,95,2,72.92
2025-09-27,Saturday,9,Autumn,330,266,67,70,18,6,General Medicine,False,False,95,5,80.61
2022-11-29,Tuesday,11,Autumn,375,305,38,26,9,8,Cardiology,True,False,71,2,81.33
2024-01-28,Sunday,1,Winter,398,205,38,43,21,3,Emergency,False,False,100,9,51.51
2022-08-17,Wednesday,8,Monsoon,393,250,31,23,10,5,Cardiology,True,False,85,6,63.61
2025-05-30,Friday,5,Summer,347,253,22,56,13,10,Pediatrics,False,False,96,8,72.91
2023-06-05,Monday,6,Monsoon,305,376,74,54,24,1,Emergency,False,False,82,6,123.28
2023-05-02,Tuesday,5,Summer,314,226,75,34,23,10,Emergency,False,False,98,3,71.97
2024-04-30,Tuesday,4,Spring,314,255,37,48,25,12,Neurology,False,False,92,7,81.21
2021-11-21,Sunday,11,Autumn,360,275,68,40,21,10,Neurology,False,False,98,2,76.39
2023-09-06,Wednesday,9,Autumn,315,349,24,62,11,8,Neurology,False,False,84,4,110.79
2025-10-16,Thursday,10,Autumn,319,210,67,35,12,7,General Medicine,False,False,83,10,65.83
2023-08-14,Monday,8,Monsoon,376,201,43,37,19,8,Orthopedics,False,False,100,5,53.46
2025-01-30,Thursday,1,Winter,343,196,33,32,10,2,Pediatrics,False,False,87,4,57.14
2023-06-13,Tuesday,6,Monsoon,341,327,70,66,5,7,Orthopedics,False,False,85,2,95.89
2024-10-22,Tuesday,10,Autumn,345,315,57,68,13,4,General Medicine,False,False,81,2,91.3
2024-09-03,Tuesday,9,Autumn,394,277,22,38,11,2,ICU,True,False,83,6,70.3
2021-05-24,Monday,5,Summer,333,228,25,56,24,9,Emergency,True,False,96,9,68.47
2022-01-19,Wednesday,1,Winter,363,266,31,43,23,5,ICU,False,False,84,7,73.28
2021-08-04,Wednesday,8,Monsoon,328,217,71,52,8,7,Pediatrics,False,False,71,8,66.16
2024-10-16,Wednesday,10,Autumn,302,232,30,52,5,4,Emergency,False,False,74,6,76.82
2021-11-20,Saturday,11,Autumn,308,207,58,68,13,10,Neurology,False,False,96,8,67.21
2023-11-05,Sunday,11,Autumn,374,256,78,66,6,11,Emergency,False,False,99,10,68.45
2021-08-05,Thursday,8,Monsoon,374,336,45,27,20,11,Neurology,False,False,82,4,89.84
2025-02-24,Monday,2,Winter,324,379,20,46,6,4,Orthopedics,False,False,94,10,116.98
2023-08-09,Wednesday,8,Monsoon,385,318,35,33,7,3,Pediatrics,False,False,87,7,82.6
2025-04-20,Sunday,4,Spring,341,354,67,31,18,1,Orthopedics,False,False,100,3,103.81
2021-07-02,Friday,7,Monsoon,345,352,68,16,17,2,Emergency,False,False,82,3,102.03
2021-09-27,Monday,9,Autumn,372,197,66,32,21,9,Pediatrics,False,False,78,3,52.96
2023-08-03,Thursday,8,Monsoon,383,229,72,53,14,1,Pediatrics,False,False,98,10,59.79
2025-01-30,Thursday,1,Winter,358,268,28,41,7,5,Neurology,False,False,93,5,74.86
2023-05-20,Saturday,5,Summer,320,356,24,28,8,2,Orthopedics,False,False,79,6,111.25
2025-06-24,Tuesday,6,Monsoon,373,329,71,68,9,4,Orthopedics,False,False,89,4,88.2
2025-03-23,Sunday,3,Spring,321,224,27,29,15,11,Neurology,False,False,74,5,69.78
2025-04-15,Tuesday,4,Spring,328,368,80,22,10,7,Cardiology,False,False,98,3,112.2
2022-04-12,Tuesday,4,Spring,362,306,40,23,5,5,Pediatrics,False,False,75,8,84.53
2021-11-01,Monday,11,Autumn,372,272,52,35,23,1,Pediatrics,False,False,78,10,73.12
2024-03-13,Wednesday,3,Spring,360,200,58,57,11,3,Cardiology,False,False,95,6,55.56
2021-04-21,Wednesday,4,Spring,363,378,62,49,14,10,Neurology,False,True,98,4,104.13
2023-10-11,Wednesday,10,Autumn,368,368,39,66,16,9,Emergency,False,False,91,1,100.0
2021-08-20,Friday,8,Monsoon,339,255,77,28,16,1,Pediatrics,False,False,91,10,75.22
2025-09-11,Thursday,9,Autumn,374,343,72,41,5,10,Orthopedics,False,False,80,3,91.71
2025-05-27,Tuesday,5,Summer,300,331,64,22,13,4,Pediatrics,False,False,84,8,110.33
2025-10-12,Sunday,10,Autumn,364,339,41,49,21,5,Pediatrics,False,False,75,2,93.13
2025-10-22,Wednesday,10,Autumn,361,270,32,32,16,10,Cardiology,False,False,95,4,74.79
2025-06-04,Wednesday,6,Monsoon,353,366,58,69,6,3,ICU,False,False,86,10,103.68
2025-03-04,Tuesday,3,Spring,359,275,30,28,13,3,Emergency,False,False,70,5,76.6
2022-08-18,Thursday,8,Monsoon,345,275,37,66,16,1,Emergency,False,False,100,6,79.71
2025-04-27,Sunday,4,Spring,304,254,49,22,8,6,Pediatrics,False,False,78,2,83.55
2024-07-20,Saturday,7,Monsoon,321,289,52,63,16,12,ICU,False,False,95,7,90.03
2025-09-23,Tuesday,9,Autumn,389,261,63,22,22,4,Emergency,True,False,99,9,67.1
2021-06-22,Tuesday,6,Monsoon,352,307,22,51,7,8,Orthopedics,False,False,87,9,87.22
2023-08-31,Thursday,8,Monsoon,369,282,77,58,5,6,Pediatrics,False,False,90,4,76.42
2023-10-28,Saturday,10,Autumn,331,312,79,16,22,3,Cardiology,False,False,94,10,94.26
2024-03-24,Sunday,3,Spring,310,323,20,31,25,12,General Medicine,False,False,75,4,104.19
2025-03-26,Wednesday,3,Spring,309,318,55,27,12,7,Pediatrics,False,False,94,2,102.91
2022-06-30,Thursday,6,Monsoon,338,214,25,68,23,3,Cardiology,True,False,83,9,63.31
2022-07-02,Saturday,7,Monsoon,397,291,56,28,8,9,Neurology,False,False,99,5,73.3
2022-06-02,Thursday,6,Monsoon,330,382,48,55,20,8,ICU,False,False,71,7,115.76
2023-07-03,Monday,7,Monsoon,311,349,30,55,21,3,General Medicine,False,False,79,3,112.22
2021-08-03,Tuesday,8,Monsoon,379,266,71,23,13,11,Neurology,False,False,96,8,70.18
2021-05-14,Friday,5,Summer,337,298,74,41,12,2,Neurology,False,False,70,7,88.43
2021-10-12,Tuesday,10,Autumn,366,277,32,34,24,3,Orthopedics,False,True,99,8,75.68
2024-02-24,Saturday,2,Winter,365,260,30,52,23,4,Orthopedics,False,False,87,2,71.23
2025-01-02,Thursday,1,Winter,351,317,78,26,11,3,Pediatrics,False,False,71,8,90.31
2022-11-17,Thursday,11,Autumn,304,261,57,56,16,9,Pediatrics,False,False,90,1,85.86
2024-03-21,Thursday,3,Spring,310,315,70,36,5,12,Cardiology,True,False,70,10,101.61
2021-11-27,Saturday,11,Autumn,324,205,44,51,21,11,Pediatrics,False,False,84,6,63.27
2025-04-11,Friday,4,Spring,334,182,34,64,10,10,Emergency,False,False,80,6,54.49
2024-11-07,Thursday,11,Autumn,334,238,72,53,9,2,Neurology,False,False,71,10,71.26
2024-02-13,Tuesday,2,Winter,321,295,32,45,24,8,Emergency,False,False,84,10,91.9
2023-06-13,Tuesday,6,Monsoon,336,310,61,27,11,7,ICU,True,False,90,7,92.26
2025-02-14,Friday,2,Winter,385,345,52,15,16,1,Emergency,False,False,83,4,89.61
2024-07-31,Wednesday,7,Monsoon,354,309,32,52,9,6,Orthopedics,False,False,74,8,87.29
2023-06-18,Sunday,6,Monsoon,374,324,57,67,6,6,General Medicine,False,False,92,2,86.63
2024-01-04,Thursday,1,Winter,395,380,72,67,8,9,Neurology,False,False,73,8,96.2
2024-04-04,Thursday,4,Spring,398,215,77,54,21,12,Cardiology,False,False,99,7,54.02
2024-04-27,Saturday,4,Spring,394,265,43,23,12,10,Pediatrics,False,False,91,10,67.26
2021-03-19,Friday,3,Spring,371,277,39,53,24,11,Cardiology,False,False,91,6,74.66
2023-08-05,Saturday,8,Monsoon,363,303,63,24,9,8,Cardiology,False,True,78,8,83.47
2025-06-14,Saturday,6,Monsoon,319,252,36,43,21,7,Emergency,False,False,82,2,79.0
2022-11-19,Saturday,11,Autumn,397,289,78,54,24,7,General Medicine,True,False,72,8,72.8
2021-01-21,Thursday,1,Winter,303,301,69,44,8,5,Emergency,False,False,94,10,99.34
2022-07-20,Wednesday,7,Monsoon,317,309,43,16,25,2,Emergency,False,False,80,4,97.48
2024-04-22,Monday,4,Spring,350,341,45,32,22,10,Neurology,False,False,83,7,97.43
2024-05-30,Thursday,5,Summer,367,206,59,42,22,12,Orthopedics,False,False,98,10,56.13
2023-04-07,Friday,4,Spring,319,344,51,61,22,5,Neurology,False,False,78,8,107.84
2024-09-13,Friday,9,Autumn,308,378,48,46,20,1,Pediatrics,False,False,98,3,122.73
2021-06-28,Monday,6,Monsoon,379,329,33,38,15,11,Orthopedics,False,False,82,8,86.81
2025-12-17,Wednesday,12,Winter,325,247,56,52,12,10,Neurology,False,False,98,1,76.0
2024-02-10,Saturday,2,Winter,324,193,41,70,16,6,Neurology,True,False,99,9,59.57
2025-10-26,Sunday,10,Autumn,367,277,53,28,22,2,Emergency,False,False,71,2,75.48
2025-10-16,Thursday,10,Autumn,340,202,46,39,22,12,Neurology,False,False,99,2,59.41
2023-12-19,Tuesday,12,Winter,358,351,47,39,12,1,ICU,False,False,87,5,98.04
2024-09-12,Thursday,9,Autumn,344,372,76,46,20,1,Pediatrics,False,False,76,8,108.14
2023-06-24,Saturday,6,Monsoon,340,294,41,41,21,1,Pediatrics,False,False,93,1,86.47
2025-07-03,Thursday,7,Monsoon,337,291,79,68,6,4,ICU,False,False,72,3,86.35
2022-10-31,Monday,10,Autumn,318,386,76,46,25,12,ICU,False,False,76,8,121.38
2021-07-10,Saturday,7,Monsoon,313,275,62,70,19,5,Neurology,False,False,76,7,87.86
2024-05-08,Wednesday,5,Summer,320,257,77,45,11,5,Emergency,False,True,92,6,80.31
2024-08-28,Wednesday,8,Monsoon,314,240,22,64,5,11,Pediatrics,False,False,71,1,76.43
2022-12-09,Friday,12,Winter,302,264,41,38,6,1,General Medicine,False,False,77,4,87.42
2023-11-25,Saturday,11,Autumn,336,362,77,49,8,12,ICU,False,False,80,3,107.74
2022-01-14,Friday,1,Winter,345,250,67,44,20,11,Orthopedics,False,False,85,10,72.46
2022-01-22,Saturday,1,Winter,315,264,40,47,16,6,Cardiology,True,False,95,10,83.81
2025-11-17,Monday,11,Autumn,313,229,35,69,21,3,Cardiology,False,False,77,7,73.16
2021-08-25,Wednesday,8,Monsoon,308,319,28,47,8,4,Emergency,False,False,83,8,103.57
2022-09-08,Thursday,9,Autumn,306,386,32,60,20,5,Cardiology,False,False,74,7,126.14
2025-03-23,Sunday,3,Spring,313,194,29,41,11,12,Pediatrics,False,True,92,5,61.98
2021-10-10,Sunday,10,Autumn,305,324,68,47,12,4,Emergency,False,True,76,9,106.23
2021-01-01,Friday,1,Winter,384,213,76,47,13,4,Cardiology,False,False,79,4,55.47
2025-10-21,Tuesday,10,Autumn,314,214,40,18,18,10,General Medicine,False,False,89,3,68.15
2022-04-09,Saturday,4,Spring,351,218,68,44,13,1,General Medicine,False,False,99,8,62.11
2024-06-07,Friday,6,Monsoon,371,385,61,58,19,2,General Medicine,False,False,90,1,103.77
2023-08-25,Friday,8,Monsoon,333,362,59,29,25,2,General Medicine,False,False,97,10,108.71
2021-06-21,Monday,6,Monsoon,300,366,26,43,8,2,ICU,True,False,98,2,122.0
2024-01-16,Tuesday,1,Winter,395,312,65,42,7,10,Pediatrics,False,False,75,10,78.99
2025-04-26,Saturday,4,Spring,368,209,41,46,14,1,Orthopedics,False,False,75,5,56.79
2024-02-21,Wednesday,2,Winter,393,311,37,50,8,10,General Medicine,False,False,79,9,79.13
2023-04-23,Sunday,4,Spring,385,322,40,44,22,8,Neurology,False,False,78,6,83.64
2024-08-14,Wednesday,8,Monsoon,319,282,70,56,15,1,ICU,False,False,72,7,88.4
2022-11-21,Monday,11,Autumn,379,342,69,57,23,8,Emergency,False,False,74,3,90.24
2022-07-29,Friday,7,Monsoon,306,253,33,52,23,1,Cardiology,True,False,86,5,82.68
2025-02-16,Sunday,2,Winter,306,234,29,56,22,10,Cardiology,False,False,70,4,76.47
2021-06-14,Monday,6,Monsoon,349,373,52,26,17,3,ICU,False,False,79,5,106.88
2025-09-19,Friday,9,Autumn,301,239,28,17,8,9,Neurology,False,False,74,4,79.4
2022-01-18,Tuesday,1,Winter,346,203,37,29,7,8,Neurology,False,False,100,6,58.67
2021-07-28,Wednesday,7,Monsoon,313,201,32,62,20,2,Cardiology,False,False,70,4,64.22
2025-10-29,Wednesday,10,Autumn,330,351,78,24,18,4,Neurology,True,False,96,6,106.36
2024-12-26,Thursday,12,Winter,349,211,36,36,14,8,General Medicine,False,False,97,8,60.46
2024-11-13,Wednesday,11,Autumn,360,274,42,37,10,12,Pediatrics,False,False,92,9,76.11
2025-05-03,Saturday,5,Summer,340,262,44,25,12,9,Cardiology,False,False,79,6,77.06
2021-08-12,Thursday,8,Monsoon,313,358,73,30,20,7,General Medicine,False,False,93,7,114.38
2021-01-03,Sunday,1,Winter,304,182,35,63,14,1,General Medicine,True,False,83,2,59.87
2022-01-07,Friday,1,Winter,374,249,43,60,25,8,Cardiology,False,False,95,4,66.58
2025-09-07,Sunday,9,Autumn,304,339,50,30,11,12,Pediatrics,False,False,85,4,111.51
2025-01-09,Thursday,1,Winter,363,309,30,28,23,1,ICU,False,False,100,9,85.12
2022-09-03,Saturday,9,Autumn,328,267,42,20,22,9,Emergency,False,False,87,6,81.4
2021-04-26,Monday,4,Spring,374,288,60,56,17,8,ICU,False,False,88,8,77.01
2024-07-17,Wednesday,7,Monsoon,304,238,58,31,12,4,Orthopedics,False,False,83,10,78.29
2022-03-23,Wednesday,3,Spring,395,380,80,69,18,10,Orthopedics,False,False,79,7,96.2
2024-10-23,Wednesday,10,Autumn,335,256,41,45,13,12,General Medicine,False,False,77,2,76.42
2024-06-30,Sunday,6,Monsoon,378,193,52,56,16,11,General Medicine,False,False,85,5,51.06
2024-09-02,Monday,9,Autumn,318,230,60,67,10,4,ICU,False,False,80,9,72.33
2022-02-19,Saturday,2,Winter,363,318,61,24,24,4,Pediatrics,False,False,99,10,87.6
2024-01-24,Wednesday,1,Winter,321,257,67,60,16,6,ICU,False,False,86,10,80.06
2025-12-14,Sunday,12,Winter,333,259,72,34,23,2,General Medicine,False,False,82,6,77.78
2023-06-11,Sunday,6,Monsoon,355,189,80,63,16,4,Neurology,False,False,94,9,53.24
2023-11-14,Tuesday,11,Autumn,316,259,37,23,11,4,Emergency,False,False,74,9,81.96
2025-07-10,Thursday,7,Monsoon,375,303,33,29,19,8,Emergency,False,False,84,2,80.8
2022-10-25,Tuesday,10,Autumn,388,365,47,53,20,2,Orthopedics,False,False,85,3,94.07
2023-12-10,Sunday,12,Winter,355,213,30,16,8,8,Neurology,False,False,79,10,60.0
2025-03-06,Thursday,3,Spring,316,300,43,18,10,12,Emergency,False,False,86,2,94.94
2022-12-19,Monday,12,Winter,373,259,80,66,20,10,Cardiology,False,True,96,5,69.44
2025-03-02,Sunday,3,Spring,391,385,55,38,19,11,General Medicine,False,False,84,8,98.47
2024-09-20,Friday,9,Autumn,381,232,38,32,6,2,ICU,False,False,95,6,60.89
2024-01-08,Monday,1,Winter,317,335,32,25,7,9,General Medicine,False,False,77,8,105.68
2025-05-25,Sunday,5,Summer,344,197,52,51,19,9,Cardiology,False,False,78,1,57.27
2023-11-17,Friday,11,Autumn,395,333,72,40,12,6,Emergency,False,False,78,9,84.3
2021-09-28,Tuesday,9,Autumn,377,281,38,22,16,10,General Medicine,False,False,80,7,74.54
2022-07-16,Saturday,7,Monsoon,355,314,66,36,6,12,Cardiology,False,False,96,4,88.45
2023-03-15,Wednesday,3,Spring,379,352,71,66,19,5,Neurology,False,False,78,8,92.88
2021-09-04,Saturday,9,Autumn,349,277,51,19,12,7,Emergency,False,False,91,7,79.37
2025-12-05,Friday,12,Winter,357,224,34,16,15,8,Pediatrics,False,False,80,5,62.75
2025-06-03,Tuesday,6,Monsoon,317,378,76,19,21,8,Orthopedics,False,False,76,5,119.24
2022-01-22,Saturday,1,Winter,379,214,30,49,25,3,Neurology,False,False,97,1,56.46
2022-12-03,Saturday,12,Winter,380,359,42,46,5,3,Orthopedics,False,False,99,9,94.47
2022-07-13,Wednesday,7,Monsoon,306,293,78,58,24,5,Orthopedics,False,False,99,6,95.75
2023-08-31,Thursday,8,Monsoon,375,200,24,33,19,5,Neurology,False,False,92,2,53.33
2024-10-16,Wednesday,10,Autumn,397,335,75,53,25,2,Cardiology,False,False,73,8,84.38
2023-09-11,Monday,9,Autumn,309,275,41,65,6,5,Cardiology,False,False,88,9,89.0
2025-02-20,Thursday,2,Winter,368,223,61,18,14,1,ICU,False,False,78,4,60.6
2021-12-18,Saturday,12,Winter,384,259,37,37,24,11,ICU,False,False,72,7,67.45
2025-09-21,Sunday,9,Autumn,302,235,26,60,10,7,Orthopedics,False,False,100,7,77.81
2024-07-03,Wednesday,7,Monsoon,382,317,52,33,7,11,General Medicine,False,False,88,7,82.98
2024-05-30,Thursday,5,Summer,343,330,22,40,17,7,Emergency,False,False,82,3,96.21
2023-01-23,Monday,1,Winter,398,355,47,64,19,1,ICU,False,False,85,7,89.2
2023-02-20,Monday,2,Winter,369,359,20,40,10,3,Emergency,False,False,73,5,97.29
2023-10-22,Sunday,10,Autumn,313,322,68,21,13,8,Neurology,False,False,79,7,102.88
2022-06-30,Thursday,6,Monsoon,303,234,66,46,14,11,General Medicine,False,False,95,4,77.23
2025-01-09,Thursday,1,Winter,317,222,56,61,13,9,Orthopedics,False,False,95,8,70.03
2021-03-20,Saturday,3,Spring,392,229,41,67,22,3,Pediatrics,False,False,100,4,58.42
2024-06-13,Thursday,6,Monsoon,398,185,67,47,13,6,Emergency,False,False,72,5,46.48
2021-11-30,Tuesday,11,Autumn,351,340,63,58,22,6,Neurology,False,False,87,10,96.87
2023-06-08,Thursday,6,Monsoon,337,241,38,40,13,6,Orthopedics,False,False,90,7,71.51
2024-10-04,Friday,10,Autumn,379,234,33,38,9,5,Pediatrics,False,False,80,2,61.74
2024-01-27,Saturday,1,Winter,319,346,22,65,17,6,Emergency,False,False,86,7,108.46
2024-01-11,Thursday,1,Winter,387,319,38,37,16,6,General Medicine,False,False,86,7,82.43
2022-05-17,Tuesday,5,Summer,398,295,52,52,13,10,ICU,False,False,96,6,74.12
2025-02-09,Sunday,2,Winter,343,210,40,40,23,6,Cardiology,False,False,91,2,61.22
2025-09-24,Wednesday,9,Autumn,350,253,20,59,24,8,Orthopedics,False,False,81,8,72.29
2023-02-04,Saturday,2,Winter,318,360,45,45,5,11,ICU,False,False,73,6,113.21
2023-07-10,Monday,7,Monsoon,367,213,29,20,15,6,Emergency,False,False,77,1,58.04
2022-07-04,Monday,7,Monsoon,396,348,54,59,9,12,Neurology,False,False,70,3,87.88
2021-01-14,Thursday,1,Winter,365,189,32,45,11,3,Neurology,True,False,95,4,51.78
2022-01-27,Thursday,1,Winter,312,231,25,61,17,7,ICU,False,False,100,10,74.04
2024-10-02,Wednesday,10,Autumn,361,382,62,62,10,6,Cardiology,False,False,90,10,105.82
2021-11-06,Saturday,11,Autumn,360,364,25,54,17,11,Orthopedics,False,False,80,8,101.11
2022-01-21,Friday,1,Winter,329,257,54,59,10,9,Orthopedics,False,False,100,7,78.12
2024-05-17,Friday,5,Summer,397,182,35,59,19,4,ICU,False,False,98,6,45.84
2024-10-12,Saturday,10,Autumn,329,364,60,66,12,1,General Medicine,False,False,98,10,110.64
2023-09-01,Friday,9,Autumn,350,340,27,66,15,6,Emergency,False,True,75,6,97.14
2025-06-13,Friday,6,Monsoon,387,314,78,26,14,9,ICU,False,False,74,10,81.14
